Portien,rateconst,new_Median,new_sd,gumbel_Median,gumbel _sd
RS8_MOUSE,0.147109,0.11378,0.0438697197800516,0.147109,0.041247
RS9_MOUSE,0.073959,0.10816,0.0622680329425189,0.073959,0.012277
RSMB_MOUSE,0.110399,0.1104,0.00137,0.110399,0.001936
RSSA_MOUSE,0.086263,0.09323,0.0198528305286677,0.086263,0.019586
RSU1_MOUSE,0.190201,0.1902,0,0.190201,NaN
RT02_MOUSE,0.094473,0.09434,0,0.094473,0.000187
RT05_MOUSE,0.719937,0.97146,0.25152,0.719937,NaN
RT07_MOUSE,0.107789,0.10779,0,0.107789,NaN
RT09_MOUSE,0.109424,0.109425,0.009855,0.109424,0.013932
RT10_MOUSE,NaN,NaN,NaN,NaN,0
RT11_MOUSE,0.14106,NaN,NaN,0.14106,NaN
RT14_MOUSE,0.379922,NaN,NaN,0.379922,NaN
RT15_MOUSE,0.231207,NaN,NaN,0.231207,0.088395
RT17_MOUSE,NaN,NaN,NaN,NaN,0
RT18B_MOUSE,NaN,NaN,NaN,NaN,0
RT18C_MOUSE,NaN,NaN,NaN,NaN,0
RT21_MOUSE,0.129086,0.12909,0,0.129086,NaN
RT22_MOUSE,0.230133,0.121455,0.121455,0.230133,0.018068
RT23_MOUSE,0.162268,0.150745,0.0399486414036823,0.162268,0.02363
RT25_MOUSE,NaN,NaN,NaN,NaN,0
RT26_MOUSE,0.00123,0.00123,0,0.00123,NaN
RT27_MOUSE,0.079343,NaN,NaN,0.079343,0.034219
RT28_MOUSE,0.203029,NaN,NaN,0.203029,NaN
RT29_MOUSE,0.162605,0.16881,0.00485999999999999,0.162605,0.0118
RT30_MOUSE,0.085099,0.35701,0.2567,0.085099,0.021505
RT31_MOUSE,NaN,0.04381,0,NaN,0
RT34_MOUSE,0.233177,0.233175,0.0798895513740689,0.233177,0.037509
RT35_MOUSE,0.087369,0.102095,0.021395,0.087369,0.009429
RT36_MOUSE,0.060464,0.10621,0.0342792181941187,0.060464,0.002752
RT4I1_MOUSE,0.723753,0.77661,0,0.723753,1.023541
RTCA_MOUSE,0.454833,0.45483,0,0.454833,NaN
RTCB_MOUSE,0.175201,0.21453,0.273682140844601,0.175201,0.034854
RTN3_MOUSE,0.310299,0.3103,0,0.310299,NaN
RTN4_MOUSE,0.143003,0.143,0.116256798188321,0.143003,0.043741
RTRAF_MOUSE,0.246988,0.41639,0,0.246988,0.239577
RU17_MOUSE,0.242562,0.24256,0,0.242562,NaN
RU1C_MOUSE,0.653709,0.65371,0,0.653709,NaN
RU2A_MOUSE,0.161764,0.22487,0,0.161764,0.089242
RUSD3_MOUSE,0.742061,0.74206,0,0.742061,NaN
RUSF1_MOUSE,0.471814,0.28151,0,0.471814,0.26913
RUVB1_MOUSE,0.140147,0.16313,0.0980404278289772,0.140147,0.027927
RUVB2_MOUSE,0.199031,0.19903,0.0264,0.199031,0.037338
RUXE_MOUSE,0.101501,0.1015,0,0.101501,NaN
RUXF_MOUSE,0.120209,0.12021,0,0.120209,NaN
RUXG_MOUSE,NaN,NaN,NaN,NaN,0
S10A9_MOUSE,NaN,NaN,NaN,NaN,0
S10AD_MOUSE,2.530119,0.29212,2.13608847559167,2.530119,3.165007
S14L2_MOUSE,0.329118,0.34223,0.0463311047137881,0.329118,0.072056
S14L4_MOUSE,0.326108,0.36658,0.0400860002494636,0.326108,0.068979
S22A1_MOUSE,1.689931,1.68993,0,1.689931,NaN
S22AI_MOUSE,0.569285,0.56928,0,0.569285,NaN
S22AR_MOUSE,0.571383,0.57138,0,0.571383,NaN
S23IP_MOUSE,0.062108,0.12422,0,0.062108,0.087834
S2542_MOUSE,0.152986,0.16031,0.0738345640416616,0.152986,0.019018
S2545_MOUSE,0.066782,0.12711,0,0.066782,0.085311
S2546_MOUSE,0.202831,NaN,NaN,0.202831,NaN
S2551_MOUSE,NaN,NaN,NaN,NaN,0
S26A1_MOUSE,0.090091,0.81583,0,0.090091,0.119245
S27A2_MOUSE,0.556694,0.59782,0.0754822880946252,0.556694,0.160712
S27A4_MOUSE,0.342769,NaN,NaN,0.342769,0.23032
S27A5_MOUSE,0.671207,0.59005,0.080828398078893,0.671207,0.157327
S29A1_MOUSE,0.643245,0.32736,0.166175815595678,0.643245,0.081206
S35A3_MOUSE,0.082719,0.082715,0.010235,0.082719,0.014473
S35B1_MOUSE,0.20639,0.20639,0,0.20639,NaN
S35D1_MOUSE,0.184077,0.191085,0.007005,0.184077,NaN
S38A3_MOUSE,2.683707,2.71067,0,2.683707,0.038138
S38A4_MOUSE,0.250383,NaN,NaN,0.250383,NaN
S39A7_MOUSE,0.31584,0.71616,0.31555,0.31584,0.119888
S4A4_MOUSE,1.592686,1.92469,0,1.592686,0.469522
S5A1_MOUSE,0.189288,0.22744,0,0.189288,0.05396
S61A1_MOUSE,0.147295,0.29459,0,0.147295,0.208307
S6A12_MOUSE,0.264516,0.264515,0.072205,0.264516,0.102113
S6A13_MOUSE,0.297046,0.29705,0,0.297046,NaN
SAC1_MOUSE,0.236543,0.292805,0.15610105175281,0.236543,0.103944
SAE1_MOUSE,0.073462,NaN,NaN,0.073462,NaN
SAE2_MOUSE,0.129144,NaN,NaN,0.129144,NaN
SAFB1_MOUSE,0.700041,NaN,NaN,0.700041,0.309717
SAHH2_MOUSE,0.479712,0.86871,0.271646718163295,0.479712,0.510399
SAHH_MOUSE,0.302285,0.33633,0.0305586201259154,0.302285,0.076971
SAM50_MOUSE,0.092905,0.06514,0.0279040861205348,0.092905,0.03296
SAMH1_MOUSE,0.07038,0.16948,0.0978351086011561,0.07038,0.012973
SAP3_MOUSE,1.067726,1.47955,0,1.067726,0.582402
SAP_MOUSE,4.542589,0.32217,0,4.542589,5.968568
SAR1A_MOUSE,0.537507,0.57762,0.187162649823326,0.537507,0.056734
SAR1B_MOUSE,0.53467,0.54169,1.60477126177546,0.53467,0.027531
SARDH_MOUSE,0.120995,0.12682,0.0225184789894877,0.120995,0.035291
SARNP_MOUSE,0.313075,0.30379,0,0.313075,0.013126
SART3_MOUSE,1.343836,1.34384,0,1.343836,NaN
SBDS_MOUSE,2.63442,1.347365,0.716765,2.63442,0.806517
SBP1_MOUSE,0.259169,0.234,0.0175314921213227,0.259169,0.070168
SBP2_MOUSE,0.228736,0.27082,0.302090146188187,0.228736,0.061206
SC11A_MOUSE,0.925785,0.925785,0.693535,0.925785,0.980804
SC16A_MOUSE,0.793022,0.83306,0.189443999289148,0.793022,0.056622
SC22B_MOUSE,0.294941,0.26169,0.01868,0.294941,0.020602
SC23A_MOUSE,0.186201,0.23368,0.0965421633070235,0.186201,0.041521
SC23B_MOUSE,0.35844,0.39323,0.119366397560899,0.35844,0.049201
SC24A_MOUSE,0.325547,0.5453,0.0755417581473982,0.325547,0.228793
SC31A_MOUSE,0.322118,0.56318,0.385013950001815,0.322118,0.089401
SC61B_MOUSE,0.476033,0.59832,0,0.476033,0.172938
SCAM3_MOUSE,0.655912,0.655915,0.038575,0.655912,0.054554
SCFD1_MOUSE,0.444841,0.58233,0.137010724631322,0.444841,0.211262
SCLY_MOUSE,0.511165,0.53393,0.0661294169337671,0.511165,0.11588
SCMC3_MOUSE,0.474625,0.47462,0,0.474625,NaN
SCO1_MOUSE,0.009539,NaN,NaN,0.009539,NaN
SCO2_MOUSE,0.000665,NaN,NaN,0.000665,NaN
SCOT1_MOUSE,0,NaN,NaN,0,0
SCP2_MOUSE,1.122366,1.7109,0.49590091476423,1.122366,0.382435
SCRB1_MOUSE,0.48637,0.21091,0.2107,0.48637,0.091578
SCRB2_MOUSE,0.208027,0.41144,0,0.208027,0.287675
SCRN2_MOUSE,0.170369,0.184975,0.0722886051601496,0.170369,0.057701
SCRN3_MOUSE,0.288667,0.28671,0.0430910184232167,0.288667,0.049759
SCYL2_MOUSE,0.280383,NaN,NaN,0.280383,NaN
SDF2L_MOUSE,0.328373,0.32756,0.0961487748023863,0.328373,0.067568
SDF2_MOUSE,0.254853,NaN,NaN,0.254853,0.194162
SDHA_MOUSE,0.202824,0.20181,0.0304231184463395,0.202824,0.055208
SDHB_MOUSE,0.194606,0.20788,0.0851985998476501,0.194606,0.095007
SDHL_MOUSE,0.501849,0.49456,0.061045633619449,0.501849,0.096771
SDSL_MOUSE,0.151231,0.35542,0.05296,0.151231,0.213873
SE1L1_MOUSE,0.135062,0.135065,0.462535880256873,0.135062,0.097672
SEC13_MOUSE,0.145667,0.16001,0.268416376280501,0.145667,0.022871
SEC20_MOUSE,0.095354,NaN,NaN,0.095354,NaN
SEC63_MOUSE,0.194565,0.28881,0.359384087260413,0.194565,0.009904
SEH1_MOUSE,NaN,NaN,NaN,NaN,0
SELB_MOUSE,0.257951,0.26955,0.0165383439987873,0.257951,0.029903
SELO_MOUSE,0.190955,0.417855,0.119835,0.190955,0.151414
SELT_MOUSE,NaN,0.15649,0,NaN,0
SEP10_MOUSE,0.164765,0.18148,0.114202986242334,0.164765,0.023643
SEP11_MOUSE,0.092346,0.09571,0,0.092346,0.004754
SEP15_MOUSE,0.212043,NaN,NaN,0.212043,NaN
SEPP1_MOUSE,0.374125,0.37412,0,0.374125,NaN
SEPT2_MOUSE,0.204625,0.30642,0.168639991295066,0.204625,0.142047
SEPT4_MOUSE,NaN,NaN,NaN,NaN,0
SEPT7_MOUSE,0.295699,0.24247,0.0546403021953576,0.295699,0.047284
SEPT8_MOUSE,0.019969,NaN,NaN,0.019969,NaN
SEPT9_MOUSE,0.375364,0.40198,0.10969269103576,0.375364,0.106408
SERHL_MOUSE,NaN,NaN,NaN,NaN,0
SERPH_MOUSE,0.466802,0.466805,0.069665,0.466802,0.098524
SET_MOUSE,0.474697,0.31646,0.15178,0.474697,0.009129
SF01_MOUSE,0.191353,0.191355,0.191355,0.191353,0.270615
SF3A1_MOUSE,0.334322,0.31237,0.0409895582909707,0.334322,0.031039
SF3A3_MOUSE,0.300396,0.31168,0,0.300396,0.010014
SF3B1_MOUSE,0.74722,0.90362,0.230163796892561,0.74722,0.157648
SF3B3_MOUSE,0.067738,0.367315,0.006745,0.067738,0.031854
SF3B4_MOUSE,NaN,NaN,NaN,NaN,0
SFPQ_MOUSE,0.305974,0.305975,0.0661374297863925,0.305974,0.012222
SFXN1_MOUSE,0.142095,0.17908,0.0361732903673415,0.142095,0.033105
SFXN2_MOUSE,0.180111,0.23009,0.04998,0.180111,NaN
SFXN5_MOUSE,NaN,NaN,NaN,NaN,0
SGK2_MOUSE,0.589879,NaN,NaN,0.589879,NaN
SGMR1_MOUSE,0.086205,0.0862,0,0.086205,NaN
SGMR2_MOUSE,0.361348,0.361345,0.123455,0.361348,0.174591
SGPL1_MOUSE,0.216724,0.3356,0.160070451891503,0.216724,0.200751
SGT1_MOUSE,NaN,NaN,NaN,NaN,0
SH3L1_MOUSE,0.836375,0.67517,0.337988123295611,0.836375,0.263412
SH3L2_MOUSE,NaN,0.28474,0,NaN,0
SH3L3_MOUSE,0.272082,0.27208,0,0.272082,NaN
SHLB1_MOUSE,0.450973,0.45097,0,0.450973,NaN
SHOT1_MOUSE,0.162164,NaN,NaN,0.162164,NaN
SHPK_MOUSE,0.29074,0.28885,0.0625428619108528,0.29074,0.0276
SIAE_MOUSE,0.234067,0.37235,0,0.234067,0.195561
SIAS_MOUSE,0.052849,0.11189,0.0426087473413617,0.052849,0.055528
SIR2_MOUSE,0.305552,0.51477,0,0.305552,0.295882
SIR3_MOUSE,6.7E-05,7E-05,0,6.7E-05,NaN
SIR5_MOUSE,0.131582,0.16366,0.087160651305506,0.131582,0.092776
SLIRP_MOUSE,0.249239,0.22916,0.065247528859124,0.249239,0.028393
SLTM_MOUSE,0.274916,0.24103,0,0.274916,0.047929
SMAP1_MOUSE,0.440269,NaN,NaN,0.440269,NaN
SMC1A_MOUSE,0.232882,NaN,NaN,0.232882,0.020044
SMC3_MOUSE,NaN,NaN,NaN,NaN,0
SMD1_MOUSE,0.091697,0.08383,0,0.091697,0.01112
SMD2_MOUSE,0.101557,0.10156,0,0.101557,NaN
SMD3_MOUSE,0.157007,0.17567,0.0743044414703605,0.157007,0.026386
SMDC1_MOUSE,0.690979,0.69098,0,0.690979,NaN
SMRC1_MOUSE,NaN,NaN,NaN,NaN,0
SNAA_MOUSE,0.717866,0.73115,0.124755325738022,0.717866,0.09413
SNAG_MOUSE,0.303286,0.42903,0,0.303286,0.177827
SND1_MOUSE,0.274038,0.27094,0.0345072326331742,0.274038,0.063671
SNF8_MOUSE,0.270914,0.27091,0,0.270914,NaN
SNP23_MOUSE,1.091757,1.09176,0.01695,1.091757,0.023972
SNP29_MOUSE,1.639008,1.63901,0,1.639008,NaN
SNP47_MOUSE,0.88873,1.09331,0,0.88873,0.289315
SNR40_MOUSE,0.150963,NaN,NaN,0.150963,NaN
SNRPA_MOUSE,0.363672,0.39517,0.0730058081403269,0.363672,0.123806
SNTB1_MOUSE,0.153582,0.28005,0,0.153582,0.178858
SNTB2_MOUSE,0.063298,NaN,NaN,0.063298,0.082998
SNUT2_MOUSE,NaN,NaN,NaN,NaN,0
SNX1_MOUSE,0.143469,0.05185,0,0.143469,0.115721
SNX27_MOUSE,0.110244,0.19043,0,0.110244,0.113398
SNX2_MOUSE,0.162598,0.15668,0.0863433194891658,0.162598,0.019472
SNX3_MOUSE,0.462574,0.50316,0.151158252393532,0.462574,0.057395
SNX4_MOUSE,NaN,NaN,NaN,NaN,0
SNX5_MOUSE,0.15894,0.16452,0.144042015677911,0.15894,0.018076
SNX6_MOUSE,0.210434,0.21043,0,0.210434,NaN
SNX9_MOUSE,0.602425,0.470825,0.131595,0.602425,NaN
SO1A1_MOUSE,0.446634,0.46821,0.0775405229799232,0.446634,0.096883
SO1A4_MOUSE,0.459117,0.459115,0.138315,0.459117,0.195612
SO1B2_MOUSE,1.059249,1.1267,0.185173746800134,1.059249,0.289858
SO2B1_MOUSE,0.25992,0.507,0,0.25992,0.349422
SOAT2_MOUSE,0.701687,NaN,NaN,0.701687,0.962177
SODC_MOUSE,0.202486,0.23238,0.0290444022834005,0.202486,0.042783
SODE_MOUSE,0.481578,0.48158,0,0.481578,NaN
SODM_MOUSE,0.135629,0.15916,0.0372622679932395,0.135629,0.028943
SORCN_MOUSE,0.228682,0.228685,0.058795,0.228682,0.083148
SOX_MOUSE,0.450542,0.38421,0.0406659909014892,0.450542,0.074789
SP16H_MOUSE,0.592499,0.36015,0,0.592499,0.328588
SPA3K_MOUSE,1.384302,1.711625,0.665508917934238,1.384302,0.170492
SPA3M_MOUSE,0.998748,NaN,NaN,0.998748,0.569654
spALBU_BOVIN,0.001943,0,0,0.001943,0.002748
SPB6_MOUSE,0.108826,0.13605,0.0585808676617204,0.108826,0.006118
SPCS1_MOUSE,1.212064,0.51654,0,1.212064,NaN
SPCS2_MOUSE,NaN,0.30397,0,NaN,0
SPCS3_MOUSE,NaN,NaN,NaN,NaN,0
SPCS_MOUSE,0.077499,0.15462,0,0.077499,0.109072
SPEB_MOUSE,0.134101,0.10855,0.0563185515123076,0.134101,0.039039
SPEE_MOUSE,0.261044,0.30972,0.145509889075451,0.261044,0.181944
SPG7_MOUSE,0.149086,0.148595,0.000494999999999995,0.149086,NaN
spHBA_HUMAN,NaN,0.03474,0,NaN,0
SPHK2_MOUSE,0.028092,0.20208,0,0.028092,0.036867
spK1C10_HUMAN,7.4E-05,0.000125,0.0106218233731706,7.4E-05,9.8E-05
spK1C9_HUMAN,0.000103,0.00018,0.000787754224484152,0.000103,9.8E-05
spK22E_HUMAN,0.000299,7E-05,0.000508739619058709,0.000299,0.000522
spK2C1_HUMAN,0.000241,4E-05,0.000416385738628658,0.000241,0.000452
spLYSC_HUMAN,NaN,NaN,NaN,NaN,0
spNQO2_HUMAN,0.067222,0.06722,0,0.067222,NaN
SPRE_MOUSE,0.218111,0.22403,0.0406544191939818,0.218111,0.038129
SPRY4_MOUSE,0.518974,0.45288,0,0.518974,0.093467
SPS1_MOUSE,0.158679,0.15868,0.01502,0.158679,0.021242
SPS2_MOUSE,0.24873,0.21972,0.102444527916331,0.24873,0.007396
spSYH_HUMAN,0.350688,0.35069,0.00131999999999999,0.350688,0.001866
SPT5H_MOUSE,0.251686,NaN,NaN,0.251686,NaN
SPTA1_MOUSE,0.000379,NaN,NaN,0.000379,NaN
SPTB1_MOUSE,0.092971,0.00069,0,0.092971,0.105634
SPTB2_MOUSE,0.297608,0.39386,0.100917368693402,0.297608,0.084585
SPTN1_MOUSE,0.216781,0.2564,0.0300334133924201,0.216781,0.060414
spTRYP_PIG,0.000104,0.00019,0.0254334318887343,0.000104,8.8E-05
spUBE2I_HUMAN,0.258537,0.23728,0,0.258537,0.030069
SPYA_MOUSE,0.240327,0.2451,0.0400727623274907,0.240327,0.043897
SQOR_MOUSE,0.489714,0.76941,0.102171654072937,0.489714,0.380073
SQSTM_MOUSE,1.166635,NaN,NaN,1.166635,NaN
SRA1_MOUSE,NaN,NaN,NaN,NaN,0
SRBS1_MOUSE,0.163235,0.46133,0.460125909241759,0.163235,0.053087
SRBS2_MOUSE,0.427932,0.45979,1.4347456573747,0.427932,0.045051
SRC8_MOUSE,0.166377,0.16439,0,0.166377,0.002814
SRP09_MOUSE,0.149181,NaN,NaN,0.149181,0.098805
SRP14_MOUSE,NaN,NaN,NaN,NaN,0
SRP19_MOUSE,0.054206,0.06415,0.045459885124751,0.054206,NaN
SRP54_MOUSE,0.643852,0.98045,0,0.643852,0.067277
SRP68_MOUSE,0.176153,0.18242,0.169195928367086,0.176153,0.008863
SRPRA_MOUSE,0.505761,0.59291,0.129483439651563,0.505761,0.096571
SRPRB_MOUSE,0.268743,0.27667,0,0.268743,0.011213
SRRM1_MOUSE,0.056934,NaN,NaN,0.056934,NaN
SRRM2_MOUSE,0.308881,0.30888,0,0.308881,NaN
SRRT_MOUSE,0.232968,0.23297,0.04118,0.232968,0.058237
SRR_MOUSE,0.242903,0.27052,0.0667720785115306,0.242903,0.056348
SRSF1_MOUSE,0.415436,0.302355,0.066745,0.415436,0.075509
SRSF2_MOUSE,0.589343,0.589345,0.258725,0.589343,0.36589
SRSF3_MOUSE,0.134355,NaN,NaN,0.134355,0.190007
SRSF5_MOUSE,0.672352,0.67235,0,0.672352,NaN
SRSF7_MOUSE,0.156189,0.30777,0,0.156189,0.214366
SSBP_MOUSE,0,0.18579,0,0,0
SSDH_MOUSE,0.108069,0.13202,0.0234971737875005,0.108069,0.027166
SSRA_MOUSE,0.152186,0.16595,0.0558513676347023,0.152186,0.019465
SSRD_MOUSE,0.213215,0.26264,0.03394,0.213215,0.021896
SSRG_MOUSE,0.14539,0.12745,0,0.14539,0.025371
SSRP1_MOUSE,NaN,NaN,NaN,NaN,0
ST1A1_MOUSE,0.522893,0.48981,0.0655586999260967,0.522893,0.106021
ST1B1_MOUSE,0.13,0.153185,0.013125,0.13,0.051346
ST1D1_MOUSE,0.174552,0.31691,0.0370111678281029,0.174552,0.128575
ST2A1_MOUSE,0.315273,0.315275,0.00740500000000002,0.315273,0.01047
STA10_MOUSE,0.222196,0.24339,0.0464867020125111,0.222196,0.024742
STA5B_MOUSE,0.119391,NaN,NaN,0.119391,NaN
STAB2_MOUSE,NaN,NaN,NaN,NaN,0
STAR4_MOUSE,0.813004,0.813,0,0.813004,NaN
STAR5_MOUSE,3.210997,NaN,NaN,3.210997,NaN
STAT1_MOUSE,0.606004,0.61539,0,0.606004,0.01328
STAT3_MOUSE,0.802877,0.87227,0.601896318203282,0.802877,0.661767
STAU1_MOUSE,0.592598,NaN,NaN,0.592598,0.110785
STBD1_MOUSE,0.163054,0.18763,0.0454290897993785,0.163054,0.020968
STEA4_MOUSE,0.750231,0.75023,0,0.750231,NaN
STIM1_MOUSE,0.217181,0.43436,0,0.217181,0.30714
STIP1_MOUSE,0.212579,0.33659,0.244157106683381,0.212579,0.157574
STML2_MOUSE,0.168822,0.20658,0.132338323331612,0.168822,0.002213
STOM_MOUSE,0.186451,0.18645,0,0.186451,NaN
STRAP_MOUSE,0.611109,0.61111,0.000980000000000036,0.611109,0.001384
STS_MOUSE,0.51845,0.46188,0.480889383977461,0.51845,0.079997
STT3A_MOUSE,0.119327,0.12955,0.0903089332711412,0.119327,0.022824
STT3B_MOUSE,0.375065,0.29088,0.172378867660743,0.375065,0.16545
STX12_MOUSE,0.256595,0.253225,0.100275,0.256595,0.133776
STX4_MOUSE,0.198328,0.198325,0.041795,0.198328,0.059108
STX7_MOUSE,0.231591,NaN,NaN,0.231591,NaN
STX8_MOUSE,0.063702,NaN,NaN,0.063702,0.044896
STXB2_MOUSE,0.682339,0.38342,0,0.682339,0.422739
STXB3_MOUSE,0.390684,0.29381,0.0717053401079724,0.390684,0.001099
SUCA_MOUSE,0.114765,0.10171,0.041514105747324,0.114765,0.028848
SUCB1_MOUSE,0.168693,0.22287,0.0524929528222599,0.168693,0.037953
SUCB2_MOUSE,0.170389,0.19167,0.0186428823951663,0.170389,0.043666
SUCHY_MOUSE,0.015918,0.19176,0.171639723166725,0.015918,0.031836
SUMO2_MOUSE,1.325701,1.3257,0,1.325701,NaN
SUOX_MOUSE,0.161266,0.1785,0.0483002147407235,0.161266,0.040563
SURF4_MOUSE,0.452322,0.384035,0.131816671260589,0.452322,0.088488
SUV3_MOUSE,0.381633,NaN,NaN,0.381633,0.427828
SYAC_MOUSE,0.618411,0.72666,0.2020040962951,0.618411,0.147975
SYCC_MOUSE,0.119286,0.50035,0.191500191876898,0.119286,0.049978
SYCM_MOUSE,0.139622,NaN,NaN,0.139622,0.156972
SYDC_MOUSE,0.189635,0.195745,0.125948241595258,0.189635,0.137394
SYEM_MOUSE,NaN,NaN,NaN,NaN,0
SYEP_MOUSE,0.281701,0.29716,0.0156839148174172,0.281701,0.07456
SYFA_MOUSE,0.074838,0.12072,0.0559644613661206,0.074838,0.057179
SYFB_MOUSE,0.117477,0.117475,0.0418925359551078,0.117477,0.0021
SYHM_MOUSE,0.003696,0.25231,0,0.003696,NaN
SYIC_MOUSE,0.131502,0.24872,0.0988841966078276,0.131502,0.088922
SYIM_MOUSE,0.066674,0.10922,0.0804615305469588,0.066674,0.057923
SYJ2B_MOUSE,0.457742,0.45774,0.13531,0.457742,0.191357
SYK_MOUSE,0.210844,0.25824,0.148322976021923,0.210844,0.052927
SYLC_MOUSE,0.208574,0.26691,0.128846252037069,0.208574,0.088654
SYMC_MOUSE,0.404832,0.50712,0.142877133001379,0.404832,0.093116
SYNC_MOUSE,0.38067,0.46103,0.324245883390985,0.38067,0.077924
SYNM_MOUSE,0.164462,0.16446,0,0.164462,NaN
SYPL1_MOUSE,0.20312,0.20312,0,0.20312,NaN
SYQ_MOUSE,0.239002,0.24599,0.0596847916566862,0.239002,0.04068
SYRC_MOUSE,0.117995,0.28103,0.0700647122594534,0.117995,0.080186
SYSC_MOUSE,0.404722,0.42873,0.396730066851505,0.404722,0.081529
SYSM_MOUSE,0.109818,0.12748,0.03534,0.109818,0.015513
SYTC_MOUSE,0.406608,0.45863,0.124853914412004,0.406608,0.144273
SYTM_MOUSE,NaN,NaN,NaN,NaN,0
SYUA_MOUSE,0.209184,NaN,NaN,0.209184,0.155306
SYVC_MOUSE,0.103811,0.14849,3.23253155542216,0.103811,0.030002
SYVM_MOUSE,0.147777,NaN,NaN,0.147777,NaN
SYWC_MOUSE,0.18937,0.25855,0.115792828658557,0.18937,0.086638
SYYC_MOUSE,0.1311,0.97907,0,0.1311,0.15417
SYYM_MOUSE,0.226362,0.23144,0.00508,0.226362,NaN
T23O_MOUSE,8.476446,8.27405,2.5993805085443,8.476446,0.286237
T254A_MOUSE,4.435159,4.43516,0,4.435159,NaN
T3HPD_MOUSE,0.489033,0.45022,0.128114417871942,0.489033,0.054894
TACAN_MOUSE,0.310945,0.30558,0,0.310945,0.007589
TACO1_MOUSE,2.951083,2.95108,2.83317,2.951083,4.00671
TADBP_MOUSE,0.278744,0.269335,0.0990230938657746,0.278744,0.09949
TAGL2_MOUSE,0.22508,0.15335,0.07173,0.22508,NaN
TAGL_MOUSE,1.859722,NaN,NaN,1.859722,NaN
TALDO_MOUSE,0.416461,0.40214,0.0981928945290849,0.416461,0.052751
TAOK3_MOUSE,0.63851,0.63851,0,0.63851,NaN
TAP1_MOUSE,0.450774,0.45538,0,0.450774,0.00651
TAPT1_MOUSE,0.286474,NaN,NaN,0.286474,NaN
TB182_MOUSE,0.804423,0.66792,0,0.804423,0.193047
TBA1A_MOUSE,0.230085,0.24075,0.0264220358034728,0.230085,0.054703
TBA1B_MOUSE,0.176852,0.18276,0.049045241563275,0.176852,0.043911
TBA1C_MOUSE,0.193374,0.19337,0,0.193374,NaN
TBA4A_MOUSE,0.414117,0.409015,0.018993579671826,0.414117,0.009056
TBAL3_MOUSE,0.185845,0.18585,0,0.185845,NaN
TBB2A_MOUSE,0.178136,0.16984,0.0318469986026941,0.178136,0.042649
TBB3_MOUSE,0.200172,0.19667,0.0296929400512797,0.200172,0.004958
TBB4A_MOUSE,0.124948,0.13517,0.0665665430678205,0.124948,0.031212
TBB4B_MOUSE,0.260739,0.26074,0,0.260739,NaN
TBB5_MOUSE,0.308879,0.30888,0.160932475339038,0.308879,0.047857
TBB6_MOUSE,0.833068,0.23786,0,0.833068,0.841746
TBC15_MOUSE,NaN,NaN,NaN,NaN,0
TBCB_MOUSE,NaN,NaN,NaN,NaN,0
TBCEL_MOUSE,0.701778,0.77004,0.272158570118394,0.701778,0.096531
TBL2_MOUSE,0.081368,0.064325,0.0787765965801392,0.081368,0.098084
TCEA1_MOUSE,1.207099,NaN,NaN,1.207099,0.075273
TCP4_MOUSE,0.092341,NaN,NaN,0.092341,NaN
TCPA_MOUSE,0.410336,0.43994,0.0697938482675945,0.410336,0.086969
TCPB_MOUSE,0.256684,0.37877,0.110767766899943,0.256684,0.021589
TCPD_MOUSE,0.318105,0.33955,0.0968333609041843,0.318105,0.080114
TCPE_MOUSE,0.30856,0.347815,0.132751853282732,0.30856,0.207278
TCPG_MOUSE,0.410572,0.46505,0.0513232335692131,0.410572,0.100156
TCPH_MOUSE,0.277445,0.32382,0.0744583694153988,0.277445,0.029275
TCPQ_MOUSE,0.35468,0.56729,0.100691334562613,0.35468,0.238591
TCPW_MOUSE,0.289056,0.50384,0.174434737429854,0.289056,0.008442
TCPZ_MOUSE,0.290629,0.39157,0.161985338499782,0.290629,0.229293
TCRG1_MOUSE,NaN,NaN,NaN,NaN,0
TCTP_MOUSE,0.869683,0.869685,0.574052377069157,0.869683,0.005068
TEBP_MOUSE,0.396839,0.375315,0.081605,0.396839,0.084973
TECR_MOUSE,0.271646,0.26441,0.195908720808669,0.271646,0.012557
TEFM_MOUSE,0.227655,0.20362,0,0.227655,0.033985
TERA_MOUSE,0.42818,0.52975,0.0902948367516106,0.42818,0.133701
TFAM_MOUSE,0.178939,0.17894,0,0.178939,NaN
TFB1M_MOUSE,NaN,NaN,NaN,NaN,0
TFR2_MOUSE,7.953356,7.95336,0,7.953356,NaN
TGM1_MOUSE,0.070015,0.070015,0.0511368846210834,0.070015,0.001439
TGM2_MOUSE,0.285286,0.3052,0.0203859288726317,0.285286,0.072366
TGO1_MOUSE,0.359923,0.35895,0.0381284382056229,0.359923,0.00138
THEM4_MOUSE,0.103625,0.10363,0,0.103625,NaN
THIC_MOUSE,0.222643,0.26804,0.0265917110393446,0.222643,0.060563
THIKA_MOUSE,0.590858,0.58303,0.0511866392723726,0.590858,0.161372
THIKB_MOUSE,0.655536,0.59736,0.0765779674318926,0.655536,0.137251
THIL_MOUSE,0.172543,0.1911,0.023923117355395,0.172543,0.045842
THIM_MOUSE,0.135122,0.15811,0.0234859808396413,0.135122,0.033054
THIOM_MOUSE,3.249761,3.24976,0,3.249761,NaN
THIO_MOUSE,0.256161,0.25169,0.028741385182733,0.256161,0.006329
